0026420000015971|LSM7010|076300018615|0000006000
0026430000016972|PKJ857|069400005169|0000001000
0026440000003769|LWM2062|039500000183|0000002000
0026450000009151|KKH2623|042700005033|0000006000
0026460000023272|PWM8675|083100001621|0000002000
0026470000024699|KSY202|013200023057|0000001000
0026480000020990|LSM838|053700015610|0000008000
0026490000009722|PKH6524|050200003999|0000004000
0026500000016638|LSY7523|045500028565|0000006000
0026510000023526|PCG6435|088900007970|0000002000
0026520000008029|HJC3145|037300008401|0000005000
0026530000006305|LHG556|011500018332|0000005000
0026540000027527|HSJ2615|099200030698|0000001000
0026550000026046|PKH1987|005100018226|0000001000
0026560000022359|PJG4550|095600005565|0000005000
0026570000021637|LCi84|030200005972|0000000000
0026580000017570|PSH923|080800004160|0000004000
0026590000025203|SCH3785|060600018185|0000006000
0026600000004525|KJG9093|097300003367|0000000000
0026610000011704|CCi155|047000031618|0000005000
0026620000013746|SCJ2323|068200013341|0000008000
0026630000031159|HJi2590|076800005295|0000004000
0026640000011616|KCH1285|037800016193|0000002000
0026650000000905|KKY3373|079900009455|0000009000
0026660000014168|CKG2442|029300005875|0000006000
0026670000009851|CHG6826|061200018242|0000009000
0026680000024752|PJM5132|011500018332|0000001000
0026690000020619|LCY6285|018900023831|0000005000
0026700000024948|LHY5637|069200003576|0000003000
0026710000018159|LHY8231|056200026238|0000009000
0026720000018720|LHY1091|012300014653|0000006000
0026730000014990|KSG9489|004700005577|0000005000
0026740000031527|HWi7509|048600032358|0000000000
0026750000011396|PKH9636|062900007363|0000006000
0026760000031599|KSY805|005600017767|0000007000
0026770000008866|CJM6678|068800002551|0000001000
0026780000002770|SHG4214|091900028829|0000006000
0026790000011244|LKS9136|066600019416|0000000000
0026800000005023|LHH6143|045500028565|0000001000
0026810000013594|HHG9285|059000014312|0000000000
0026820000026135|LHH2406|090800031426|0000004000
0026830000011544|PDM1383|047000031618|0000003000
0026840000017648|CDH5454|099600032095|0000006000
0026850000031110|CSJ3464|063800032587|0000004000
0026860000016854|HDM1383|066700020678|0000007000
0026870000015160|PKY624|063900032090|0000001000
0026880000027109|KKM674|097200024123|0000009000
0026890000025271|HKY3315|053300001042|0000004000
0026900000016944|PWY7557|064700013950|0000000000
0026910000005310|HSC4340|067300020667|0000003000
0026920000005181|LHG8019|000600025630|0000000000
0026930000024254|LHS2248|004000005771|0000007000
0026940000002695|PCY3623|095100020574|0000004000
0026950000015195|LYY4485|029800021316|0000002000
0026960000007419|SSH518|098900007644|0000002000
0026970000026348|SHY5693|070000020743|0000001000
0026980000019835|LCM1161|003900001974|0000006000
0026990000001023|HSY2791|033400031480|0000002000
0027000000013406|CYG9016|056700015347|0000003000
0027010000004050|LJH4483|084500031474|0000003000
0027020000023789|LJJ8097|081900024268|0000000000
0027030000009947|LJY1082|025000006875|0000003000
0027040000029160|SKH9094|092000019979|0000008000
0027050000006465|KKC2375|024200004857|0000005000
0027060000014847|CKM6299|075500001522|0000003000
0027070000020321|SJM197|080400011369|0000003000
0027080000025689|PDY7586|033400031480|0000005000
0027090000032331|SYJ8547|010200013483|0000009000
0027100000009489|LJY2391|033700013159|0000003000
0027110000011330|LKY2219|082500010104|0000001000
0027120000008628|CJM1637|059000014312|0000003000
0027130000001343|SCi1158|056800029738|0000002000
0027140000011716|LJY5980|010700004728|0000001000
0027150000032622|PJi3539|069200003576|0000000000
0027160000022328|CWC509|030000019766|0000004000
0027170000020400|LYM3754|034700027769|0000009000
0027180000017146|KJM5891|013400022402|0000008000
0027190000011799|CCM287|044400008530|0000001000
0027200000022888|LDC5355|023000014334|0000007000
0027210000027245|KKG431|057300004031|0000008000
0027220000017107|KJJ7734|012000015015|0000008000
0027230000020654|LHY5109|016600000940|0000008000
0027240000013315|HCM1823|016800019892|0000008000
0027250000023945|SSY1180|013900029430|0000002000
0027260000002736|KKY7209|002100026861|0000000000
0027270000017123|KHY4595|002100026861|0000001000
0027280000014858|LYY4568|048000005014|0000009000
0027290000015444|SCH3785|048200009449|0000006000
0027300000001843|LKM8621|015400006785|0000002000
0027310000013224|KJY4918|088100011374|0000001000
0027320000005568|LKG1513|051500015008|0000006000
0027330000013663|LJJ6689|029400020896|0000000000
0027340000017468|CKY3596|021200005752|0000007000
0027350000013613|PSi7461|095600005565|0000000000
0027360000022693|PSS30|085400001158|0000002000
0027370000008826|CHM6496|000600025630|0000004000
0027380000031980|CCH1421|097600031554|0000003000
0027390000019684|HJG2237|005300024681|0000004000
0027400000002937|HSC4340|078900008485|0000006000
0027410000006328|PJY881|019000024716|0000003000
0027420000011173|CJC9674|079500007599|0000005000
0027430000000893|CJM3272|074400025316|0000008000
0027440000015934|CSJ9318|026900001274|0000002000
0027450000030825|SJJ3282|088200030419|0000004000
0027460000006663|SJH2371|053000004803|0000001000
0027470000029930|LSH907|015500000421|0000009000
0027480000006197|CCC1593|038100003971|0000002000
0027490000032031|HJG8725|045600013826|0000002000
0027500000028915|LSY8254|003500021756|0000007000
0027510000024667|HSi2752|037000022027|0000007000
0027520000026591|CSG3568|005600017767|0000008000
0027530000019881|LHY5406|040600022340|0000008000
0027540000018571|HHG5301|063400010189|0000004000
0027550000014403|CWY3047|091500030409|0000000000
0027560000013053|CJG1557|055500026042|0000004000
0027570000003097|PJY1681|051900016360|0000004000
0027580000014383|LSG8170|083600031339|0000008000
0027590000012880|PSi8822|030600030170|0000001000
0027600000018063|KWH2315|041300007376|0000004000
0027610000026048|SHi6625|036100022586|0000006000
0027620000026240|KHY4595|004600023044|0000001000
0027630000022390|LDG2081|062000013661|0000001000
0027640000018136|PCY5133|021700003810|0000002000
0027650000009008|LKG2984|052100016782|0000006000
0027660000006496|LJH6376|050900012720|0000008000
0027670000005091|LJH2694|035100023878|0000006000
0027680000016215|LKi8322|025200013137|0000002000
0027690000014392|HJY5196|055500026042|0000002000
0027700000017903|HJY5144|009400006026|0000002000
0027710000018187|SKH9094|027900001381|0000006000
0027720000013006|KDH5986|021300023107|0000008000
0027730000021483|KSH1484|093400005668|0000003000
0027740000008334|PHY4326|047000031618|0000008000
0027750000021405|CHC1201|079300021473|0000006000
0027760000011069|KJM5891|028600031106|0000004000
0027770000028825|LJH1300|082200012749|0000004000
0027780000011487|HKY3315|081900024268|0000000000
0027790000012170|SCS6531|099500002456|0000008000
0027800000018919|KWY3258|049500019022|0000004000
0027810000025554|CSY3983|048700030420|0000005000
0027820000019905|HSG1463|008100019176|0000004000
0027830000029701|KWH2315|048100007992|0000003000
0027840000022348|KJY5713|047500024642|0000005000
0027850000028265|HSJ2615|055100023248|0000005000
0027860000021848|LSS4391|090100016008|0000001000
0027870000028028|PSC44|059300020709|0000000000
0027880000021292|KSJ129|019200008977|0000006000
0027890000019566|CKC5677|093200022120|0000002000
0027900000005378|HJY6592|010700004728|0000004000
0027910000011171|HKM3525|051900016360|0000006000
0027920000001161|KJH3952|011400017703|0000003000
0027930000017714|LSY347|085700026083|0000003000
0027940000028002|KKH5436|065900021344|0000000000
0027950000004457|HYC7854|015300011776|0000008000
0027960000002468|KSY2703|053500029217|0000006000
0027970000015174|LDi7874|027600027308|0000001000
0027980000024152|KKH85|065500024768|0000008000
0027990000025855|SKJ9742|049800003677|0000005000
0028000000026622|HJH6692|090800031426|0000003000
0028010000015483|PKS9497|041000002220|0000001000
0028020000005894|HJM3434|028500029843|0000004000
0028030000024535|HSY6041|085000006608|0000009000
0028040000007255|LWY2044|070100026060|0000001000
0028050000004579|PHJ6773|008700020639|0000000000
0028060000001484|CCM1411|053900016670|0000004000
0028070000016034|CKH9316|033900010149|0000006000
0028080000010930|LCS4172|073600031552|0000004000
0028090000020429|LKM4423|037000022027|0000007000
0028100000026699|LKY483|068400027374|0000001000
0028110000020816|SKH2234|058000013197|0000001000
0028120000011854|CHi99|050600006375|0000001000
0028130000026059|CCC1593|042300006697|0000009000
0028140000023397|SCH1384|021500003197|0000008000
0028150000002835|LYM5659|045000031105|0000009000
0028160000027053|CYM8968|058300022411|0000000000
0028170000011951|HHJ4728|099400016401|0000006000
0028180000027450|HJM9108|009600012152|0000002000
0028190000004699|CSM3519|003200011445|0000008000
0028200000022160|HJH1643|063700008478|0000001000
0028210000000136|LDG6864|012900009270|0000002000
0028220000009003|HJY6592|047600020514|0000000000
0028230000020698|CJM3272|079800010369|0000004000
0028240000013816|LWG8540|037700007828|0000004000
0028250000015529|CJY902|095400030211|0000004000
0028260000007641|SKG6064|093700011853|0000001000
0028270000000897|LDi7874|038200004716|0000008000
0028280000008229|HSM4436|072700008311|0000002000
0028290000024482|HKi145|008000029543|0000009000
0028300000005414|KKS998|059400006540|0000001000
0028310000019072|KJi9601|030300019582|0000007000
0028320000005274|PCi8390|014900031702|0000005000
0028330000004419|KJY9419|055300003867|0000004000
0028340000029234|LHS520|026100026433|0000000000
0028350000014664|SSi2599|013300012479|0000005000
0028360000002582|LHY8122|027900001381|0000001000
0028370000013471|SSY2559|040200015650|0000008000
0028380000023903|SDG615|071200015284|0000009000
0028390000026252|SHY8148|075000010024|0000000000
0028400000032411|LHi3711|064300026828|0000006000
0028410000030726|HHG2125|027900001381|0000004000
0028420000020045|LHJ8299|053500029217|0000006000
0028430000031803|LKM6849|004600023044|0000008000
0028440000001898|PKH6309|067000015585|0000001000
0028450000025865|CSC3516|001500012589|0000005000
0028460000007133|PKY4872|007900024634|0000002000
0028470000018310|LJG2135|064300026828|0000000000
0028480000024836|HHJ620|017200008995|0000008000
0028490000028793|CKY9431|071800022080|0000005000
0028500000003120|LKJ3171|062900007363|0000003000
0028510000018655|SKG493|036900020272|0000009000
0028520000032553|LCG6109|098700005091|0000000000
0028530000002663|KKH9865|009600012152|0000009000
0028540000025768|SJC456|065400011372|0000002000
0028550000017398|HCM115|074100006568|0000000000
0028560000007388|KCi1396|076000020316|0000009000
0028570000011813|LKG9288|017200008995|0000005000
0028580000031205|HSY2370|028800020383|0000001000
0028590000020414|HCH1479|090900006757|0000007000
0028600000019548|LSH1573|088700010927|0000007000
0028610000029250|HCH1060|038100003971|0000008000
0028620000016329|LWY864|027000004356|0000009000
0028630000026213|SYS2303|013300012479|0000006000
0028640000001835|LDM6626|053400025872|0000006000
0028650000006288|LJi5467|073700000647|0000009000
0028660000022900|SSY2077|043100013240|0000000000
0028670000030047|PJM1743|049800003677|0000005000
0028680000015882|PSS30|027400023744|0000002000
0028690000007713|LWY3053|009300006415|0000008000
0028700000010567|LYC2935|039900026924|0000007000
0028710000027995|LHY8122|039400017036|0000005000
0028720000026873|LDH5318|056700015347|0000009000
0028730000019268|HWY7304|053400025872|0000003000
0028740000024803|HHY2906|008200006149|0000000000
0028750000021066|CKY9431|099300006870|0000001000
0028760000005947|CSM3519|008300027517|0000004000
0028770000017292|PKY624|024900003985|0000005000
0028780000004394|LHG5840|015200000197|0000008000
0028790000019294|KHM866|089300026552|0000009000
0028800000032591|LKJ1291|080300016038|0000004000
0028810000005577|KJM9934|047400025983|0000007000
0028820000014908|CKY2720|021100019185|0000006000
0028830000013064|KKY2470|097000019267|0000001000
0028840000003831|HDH867|026700023351|0000001000
0028850000019467|PHY701|035200014241|0000009000
0028860000023419|KHJ8697|058500016252|0000003000
0028870000009976|HDM3333|025300014997|0000002000
0028880000031540|LHM2552|082500010104|0000007000
0028890000031653|HDM1383|072700008311|0000007000
0028900000000903|SCG2427|042400011206|0000001000
0028910000006176|KHG226|086800004288|0000005000
0028920000020551|LJH195|057700017728|0000006000
0028930000021799|CWH1718|046700000410|0000004000
0028940000024641|PSY8019|009100015529|0000005000
0028950000023216|LJY2391|035500019723|0000000000
0028960000000433|SDY2619|062500025423|0000008000
0028970000013410|CSG2340|071400015143|0000001000
0028980000020170|LSM705|096900024734|0000003000
0028990000013850|SJH2371|008000029543|0000003000
0029000000031282|CKJ3376|047800023370|0000008000
0029010000012391|LDH7786|044900009609|0000008000
0029020000027524|LCM1161|077400022325|0000000000
0029030000029966|HKS6322|040700011555|0000008000
0029040000011213|HYH9895|083600031339|0000005000
0029050000011143|LSM7010|065300004218|0000000000
0029060000008719|HCS1249|073500027549|0000009000
0029070000030079|HCJ6360|078900008485|0000000000
0029080000008129|CJY2366|030500003697|0000009000
0029090000025428|LKY8348|087500032475|0000009000
0029100000015692|KKY3373|084100010323|0000009000
0029110000014491|CKG7763|010400015736|0000008000
0029120000001680|HSH832|003400000015|0000000000
0029130000000157|LYJ645|078400032454|0000007000
0029140000030557|PHG3303|001700021776|0000005000
0029150000029397|HKH1758|097200024123|0000007000
0029160000018427|SCJ6962|003500021756|0000006000
0029170000010100|LSH1634|011300028690|0000003000
0029180000002466|CDH5454|090900006757|0000006000
0029190000007134|HJC3145|016700028829|0000005000
0029200000004866|HJY4314|036200031947|0000005000
0029210000001835|PCY3623|037000022027|0000000000
0029220000015549|PHH3678|052100016782|0000007000
0029230000032423|LJC6380|086100023039|0000004000
0029240000028136|LKH5386|081900024268|0000003000
0029250000027218|LSM8453|032200013607|0000005000
0029260000030861|CSY7749|000100017119|0000005000
0029270000018784|PKS9637|033900010149|0000005000
0029280000017964|HYG4432|044500001777|0000007000
0029290000018105|LWY2044|070000020743|0000000000
0029300000021557|LHS520|058800027922|0000005000
0029310000007546|LSM1574|071100023746|0000004000
0029320000000144|HSJ2292|045100000642|0000001000
0029330000019827|HWC3158|068700006637|0000003000
0029340000009750|CHH6272|055000011592|0000002000
0029350000008103|LSJ2632|015700006549|0000007000
0029360000002325|CWH6826|024200004857|0000000000
0029370000031440|LSH6712|008600012735|0000001000
0029380000005072|LSM3005|043600025322|0000003000
0029390000002008|LSM7821|057000022962|0000001000
0029400000025340|KCH4834|036000030281|0000006000
0029410000009825|PCH9981|087900015197|0000003000
0029420000008772|SJY5231|009200031746|0000003000
0029430000012605|PCM8128|064400013132|0000009000
0029440000014533|LJi3523|065800023973|0000001000
0029450000004855|LCH3934|086300021904|0000009000
0029460000017811|HDH9375|099300006870|0000006000
0029470000010824|SKG4297|097500017090|0000007000
0029480000027699|PSY5889|062000013661|0000009000
0029490000032419|HJM7880|013100008091|0000009000
0029500000028959|LKG1513|010600026255|0000007000
0029510000017578|LSY2962|038500011941|0000005000
0029520000009797|LCY813|046800028454|0000003000
0029530000012982|HSJ2615|062300015720|0000006000
0029540000010120|LSJ6467|052300025463|0000004000
0029550000009555|PSH9536|002200011617|0000004000
0029560000026429|SCH1384|071100023746|0000005000
0029570000005057|HJH9594|069800000824|0000003000
0029580000002735|CJJ3325|094400002736|0000004000
0029590000021620|LKM8621|045200006142|0000005000
0029600000005788|KSJ700|008900014446|0000002000
0029610000012693|PJY7685|098400012547|0000006000
0029620000027574|LHi3711|069600031995|0000000000
0029630000019839|PSG4439|006200010716|0000008000
0029640000004899|KJH986|052000031094|0000006000
0029650000022339|PCY5471|055700027756|0000003000
0029660000023293|CCM406|013600020588|0000007000
0029670000003877|HWM7104|024400028776|0000007000
0029680000017106|LSi464|011300028690|0000004000
0029690000006941|LSM1574|088700010927|0000003000
0029700000014373|LYC2935|013100008091|0000008000
0029710000011095|SSG6444|070400030757|0000007000
0029720000008940|LJS9241|057600002816|0000000000
0029730000028338|LSG4425|077900024760|0000001000
0029740000016912|PDH1137|007900024634|0000001000
0029750000022340|CJY2311|011300028690|0000002000
0029760000022512|SCY5426|077100005177|0000002000
0029770000011989|LWG5932|046300009241|0000008000
0029780000009950|CJG4229|054600012726|0000001000
0029790000031584|HJH2269|011600010913|0000008000
0029800000015776|HHY6106|081500006375|0000002000
0029810000013206|LCH2255|092600026977|0000004000
0029820000005104|PJM1743|058400026171|0000006000
0029830000017242|LKG4735|050900012720|0000000000
0029840000030461|PSJ2329|016800019892|0000007000
0029850000024645|KYS3600|070100026060|0000007000
0029860000017896|KJJ2809|007000002856|0000001000
0029870000011812|KHG9022|072100000901|0000009000
0029880000032328|LKH6381|004400015952|0000002000
0029890000013173|SJG4147|081100016794|0000000000
0029900000006310|PSS2851|009700015778|0000004000
0029910000007662|LSC8632|082900002330|0000001000
0029920000013569|CDH4362|035100023878|0000003000
0029930000022262|PCH5737|054800026667|0000001000
0029940000005963|HCY1379|023800022536|0000000000
0029950000026666|CWJ7590|096700016110|0000007000
0029960000029674|HJH2269|024700009223|0000007000
0029970000012249|LCS4172|058000013197|0000001000
0029980000003129|PSH6454|047400025983|0000001000
0029990000025992|LKY483|080400011369|0000002000
0030000000006917|KJH3178|024100026881|0000005000
0030010000028271|HKM5699|050600006375|0000005000
0030020000004368|LHM1320|099400016401|0000001000
0030030000000506|LKM6849|055900030771|0000009000
0030040000008593|LJM6776|028100023315|0000003000
0030050000007753|PKC3215|032900002981|0000001000
0030060000007857|LJC2701|098000024450|0000007000
0030070000019633|LCG6641|041600030964|0000001000
0030080000009743|PKH6309|039700015247|0000005000
0030090000013880|LYM8416|010300014465|0000009000
0030100000007486|LSH4250|038800031790|0000003000
0030110000002077|CHH3173|076100023326|0000001000
0030120000032322|SSG6444|017800011624|0000003000
0030130000010318|PSM1985|071300007495|0000004000
0030140000029719|HJY4424|051900016360|0000001000
0030150000014831|SJC306|090500007889|0000006000
0030160000018218|PCY4811|078800015239|0000001000
0030170000029146|PJH2210|035600004805|0000001000
0030180000006621|LDM6626|064200031712|0000004000
0030190000015130|LJY4352|032400000431|0000005000
0030200000029959|LJY1082|037700007828|0000009000
0030210000011119|SSJ7951|094900004667|0000008000
0030220000009330|HCM115|063400010189|0000001000
0030230000018381|LJM7512|007200001239|0000005000
0030240000025435|PKY914|079000016488|0000009000
0030250000006364|LJG448|037700007828|0000007000
0030260000022774|PKH6524|015600016063|0000001000
0030270000003961|HKM4750|056100013648|0000002000
0030280000025831|CHY1593|065500024768|0000001000
0030290000014644|LHM951|020500009895|0000007000
0030300000015306|LKY164|050900012720|0000004000
0030310000017616|LCY6285|020500009895|0000005000
0030320000021420|HSJ9332|018600007328|0000003000
0030330000022214|PJH2314|046100005074|0000007000
0030340000008335|LJG3965|020300016238|0000000000
0030350000011715|LHS2248|050300000548|0000001000
0030360000008427|LJM6529|049900023465|0000006000
0030370000005925|HCH1200|097600031554|0000001000
0030380000014887|LSG9096|050600006375|0000004000
0030390000013186|KKY9832|015100031462|0000002000
0030400000025892|CCY9017|086400001781|0000001000
0030410000002849|CCY6599|000100017119|0000008000
0030420000010931|HSi475|092600026977|0000009000
0030430000029311|PJM7963|027900001381|0000008000
0030440000028697|LSC9265|003800019193|0000000000
0030450000016075|KJH5370|001400032340|0000004000
0030460000005010|LHH5465|062200013184|0000004000
0030470000019050|CSG51|047800023370|0000008000
0030480000022731|KJM731|089000025944|0000000000
0030490000018804|CHY8807|010800030737|0000004000
0030500000009575|HCM719|041500019128|0000000000
0030510000028213|PKY914|096900024734|0000002000
0030520000003451|KWY3258|050400015802|0000000000
0030530000023981|KWY5138|032800011017|0000005000
0030540000012306|CCG608|073200025208|0000004000
0030550000029712|HSM4436|031600029015|0000006000
0030560000025514|KSM3741|073300025442|0000000000
0030570000022855|LKH546|045500028565|0000007000
0030580000012981|HJJ3854|062700012845|0000007000
0030590000025965|SCS6531|021200005752|0000005000
0030600000010265|HJJ3854|084000013933|0000004000
0030610000021843|SSi2348|071800022080|0000000000
0030620000027568|CKY3596|065000018536|0000004000
0030630000020221|SWG9012|058200000695|0000006000
0030640000011976|LJM814|050800004935|0000008000
0030650000013859|CJS3601|073800002045|0000002000
0030660000026788|LSG7763|093200022120|0000002000
0030670000020656|HCY3472|067200031582|0000009000
0030680000025337|LJY2391|032600007279|0000003000
0030690000015174|KKS998|077500019029|0000005000
0030700000005747|LKJ883|006400019180|0000001000
0030710000011704|SHG4214|068700006637|0000004000
0030720000022318|HYY4093|096500024545|0000003000
0030730000003982|LCG4688|090800031426|0000005000
0030740000020796|SHH8467|010600026255|0000001000
0030750000023685|LKJ883|003900001974|0000004000
0030760000021797|CHC1201|042000019948|0000003000
0030770000022797|KKH6602|081200010753|0000004000
0030780000029795|HHG9285|030300019582|0000009000
0030790000005833|KHJ8697|006100015369|0000006000
0030800000028130|PSG7040|026400025477|0000005000
0030810000018706|CHM6496|017300028348|0000006000
0030820000027270|KSM6095|079700025864|0000000000
0030830000026997|CKY6546|025400023516|0000002000
0030840000002469|LCY813|051900016360|0000002000
0030850000011312|SJM6875|046800028454|0000007000
0030860000015752|LSY6567|010300014465|0000003000
0030870000017593|SSJ1473|092800004807|0000000000
0030880000030702|HSJ3657|020600023648|0000002000
0030890000031287|PKY624|007000002856|0000001000
0030900000009865|SHi4757|082700003707|0000000000
0030910000003079|CKY659|028800020383|0000005000
0030920000032639|LSY1234|082600025085|0000000000
0030930000026168|SKM1445|010400015736|0000006000
0030940000007659|PKH1532|060700024299|0000005000
0030950000009743|KJY2502|053700015610|0000004000
0030960000028249|PWM7|076700008540|0000008000
0030970000028292|SKH5052|085500028309|0000001000
0030980000027470|LDM6626|089500008862|0000009000
0030990000003267|LWY8671|066600019416|0000001000
0031000000010685|SKY5856|078600007623|0000005000
0031010000027820|CHY8807|017600018307|0000001000
0031020000013715|KJM5891|060000010976|0000004000
0031030000023891|LJi4022|039200007134|0000000000
0031040000015916|SKH782|025800032498|0000005000
0031050000009601|SKS57|057500015952|0000002000
0031060000004827|KWG4471|087100015464|0000003000
0031070000026673|LSM2943|040700011555|0000004000
0031080000028519|SDY2619|041800030060|0000004000
0031090000022804|LJY5652|009100015529|0000005000
0031100000006280|LHG556|050500023255|0000000000
0031110000016654|CJi4437|078800015239|0000001000
0031120000018542|LKH8076|047200007680|0000004000
0031130000021174|SJC6831|007100026418|0000006000
0031140000027450|LSY7523|050000002998|0000008000
0031150000020186|LJJ528|054900029270|0000003000
0031160000011139|LHY5406|044800000795|0000003000
0031170000030969|CJi418|058600000761|0000004000
0031180000020179|KDG9088|092300010199|0000009000
0031190000023495|SJJ3282|027800024248|0000001000
0031200000025127|PJY2996|053600032712|0000005000
0031210000023980|LWH8145|043900028581|0000008000
0031220000013939|PCY4811|093300024266|0000006000
0031230000009541|LSG9193|092400009728|0000008000
0031240000011547|CKY3596|070800021596|0000005000
0031250000019937|SJC456|011600010913|0000004000
0031260000021627|LCC969|055700027756|0000007000
0031270000027654|CJM6678|020500009895|0000004000
0031280000021600|KSH1484|075500001522|0000000000
0031290000025066|CKM6783|003000008578|0000006000
0031300000010892|LJY1082|049800003677|0000009000
0031310000001018|LJG2135|062100017654|0000003000
0031320000014134|KKY2046|043900028581|0000000000
0031330000003415|KSH539|069700014869|0000003000
0031340000006536|LCM3447|028800020383|0000004000
0031350000025683|PSM7394|017000018470|0000000000
0031360000023584|HSJ9974|084000013933|0000009000
0031370000012024|SSY1747|075600015364|0000000000
0031380000029071|PHi1468|062900007363|0000007000
0031390000014210|LCH2255|052000031094|0000004000
0031400000000221|PJC1726|082500010104|0000005000
0031410000008416|HCM4668|037100000613|0000009000
0031420000000515|CJG6944|017200008995|0000003000
0031430000027447|LKY483|079700025864|0000005000
0031440000010863|HJM2969|084000013933|0000004000
0031450000018527|PJY9608|078600007623|0000008000
0031460000010627|PSJ8530|093200022120|0000009000
0031470000016484|HJM2969|075600015364|0000003000
0031480000013591|PKY4872|061700025265|0000000000
0031490000009734|LJH2475|020000017744|0000006000
0031500000026099|CKH9316|060000010976|0000006000
0031510000023353|CJG5732|050100006186|0000009000
0031520000025685|KJM9605|005000023094|0000007000
0031530000026022|HJM2344|054400001929|0000004000
0031540000025713|KJM2540|065500024768|0000007000
0031550000021288|HCM1823|049000006088|0000002000
0031560000029420|KKH3959|051200014949|0000007000
0031570000028240|LYM8416|073600031552|0000004000
0031580000004448|LJH5370|090900006757|0000007000
0031590000017122|PJM1743|095400030211|0000006000
0031600000008923|CKH8001|056800029738|0000006000
0031610000029269|SSJ475|078100011983|0000009000
0031620000010336|PKS9637|068700006637|0000002000
0031630000022615|CJY902|090500007889|0000009000
0031640000019812|CJi2663|038200004716|0000001000
0031650000032582|PSH9948|009200031746|0000009000
0031660000017490|KCG6876|007400014017|0000001000
0031670000025784|LKH2987|085300024754|0000006000
0031680000029448|PKS9497|096700016110|0000003000
0031690000003573|CHH2850|043400013196|0000000000
0031700000028504|CCY910|009100015529|0000000000
0031710000027768|PKY4872|074600028036|0000003000
0031720000019336|KJH4064|043300011072|0000000000
0031730000004721|KKH9865|063600011042|0000007000
0031740000013010|LKY7467|071200015284|0000008000
0031750000014149|SKY5856|068600012972|0000000000
0031760000021989|PCH5382|016100006558|0000008000
0031770000003085|PCi4233|030200005972|0000003000
0031780000010082|KSH6861|080500000697|0000006000
0031790000024595|SKG4297|070900028254|0000006000
0031800000026719|HSH3408|082000027487|0000007000
0031810000005464|HJJ4373|029500030403|0000005000
0031820000001255|CKH8001|084600018904|0000005000
0031830000025873|PJM6332|019600028832|0000008000
0031840000016504|KSH3019|000600025630|0000009000
0031850000029733|LCS4172|067400025408|0000005000
0031860000012932|SCi1158|040200015650|0000009000
0031870000014256|KSY805|058500016252|0000000000
0031880000004849|SHG8969|056500002255|0000006000
0031890000010628|PCH5382|094900004667|0000001000
0031900000022170|PJC1726|037300008401|0000007000
0031910000019618|LSi8095|015200000197|0000001000
0031920000007115|PWH5209|022900018531|0000001000
0031930000000453|PCH9981|032600007279|0000000000
0031940000026312|KKY9832|040400022275|0000005000
0031950000011224|HHG5301|088700010927|0000009000
0031960000011847|PJH9412|063700008478|0000000000
0031970000009339|KHG226|034400013919|0000007000
0031980000014322|KWJ8046|013300012479|0000000000
0031990000000130|LCG4582|057700017728|0000000000
0032000000017638|PCG6435|096700016110|0000004000
0032010000009334|PKY96|036100022586|0000004000
0032020000003638|LJi5467|043500008031|0000007000
0032030000010514|LKG2984|068600012972|0000007000
0032040000004456|CCJ6668|057100004938|0000007000
0032050000004039|HDH867|063700008478|0000001000
0032060000011511|PKH6309|083700024703|0000001000
0032070000018233|CJG5459|059200001563|0000003000
0032080000003279|CKJ6875|076400002109|0000002000
0032090000032703|CDH5454|013900029430|0000001000
0032100000026325|KKH85|052700013910|0000003000
0032110000020455|PSS2851|031000015069|0000002000
0032120000001884|KWY5138|038400025889|0000001000
0032130000010479|LKM9061|062300015720|0000003000
0032140000011697|KKY7209|083700024703|0000006000
0032150000006989|LCH2255|073300025442|0000006000
0032160000014480|CCi2198|026700023351|0000009000
0032170000027433|LKY2219|027700007168|0000009000
0032180000008877|KJG6335|088600018579|0000003000
0032190000029918|LKH9280|034500004757|0000000000
0032200000020268|SJJ3282|042700005033|0000002000
0032210000024956|HJH1643|004400015952|0000003000
0032220000009769|LDY670|012700004560|0000002000
0032230000011080|HJC3145|039900026924|0000000000
0032240000000305|LSJ2632|083600031339|0000009000
0032250000029243|LJH5370|095100020574|0000008000
0032260000026566|LSC335|082700003707|0000008000
0032270000008319|LSM5041|070100026060|0000007000
0032280000007135|CKG9239|076500024011|0000002000
0032290000024309|CWJ7590|043600025322|0000001000
0032300000030310|PSY8019|040800001415|0000005000
0032310000022962|LWG8540|047900012153|0000004000
0032320000005048|CJG4229|016900001833|0000003000
0032330000021629|LYH3300|028800020383|0000003000
0032340000020521|LSJ242|083600031339|0000006000
0032350000003922|PSM8880|024200004857|0000009000
0032360000005245|CKY8771|079700025864|0000004000
0032370000031458|KJH5106|012800027223|0000004000
0032380000029296|CSY8513|095500010227|0000006000
0032390000015633|PWM7|011600010913|0000004000
0032400000004399|LWH8145|067100010652|0000006000
0032410000001399|LHM3037|028100023315|0000006000
0032420000027101|HJi2590|004200029256|0000005000
0032430000012768|HJM6875|016100006558|0000003000
0032440000021519|HSJ3657|010000029511|0000007000
0032450000017100|CWY4989|093600009961|0000000000
0032460000025168|LCG5476|075000010024|0000008000
0032470000008175|HDM1383|001500012589|0000007000
0032480000003741|LKH6381|085700026083|0000008000
0032490000011442|CCY6193|064100028180|0000000000
0032500000014058|LJJ2636|074800004560|0000005000
0032510000011440|SCY4737|090500007889|0000009000
